Date,price,high_yield,dollar_index,krw,tnx,organization,foreigner,china,america,wti
2020-09-14,89000.0,5.18,93.07,1186.969971,0.671,145156.0,110727.0,3278.81,3383.5,37.26
2020-09-15,88400.0,5.14,93.050003,1180.839966,0.679,-201476.0,257810.0,3295.68,3401.2,38.28
2020-09-16,88600.0,5.07,93.209999,1179.25,0.687,-299203.0,126090.0,3283.92,3385.5,40.16
2020-09-17,86000.0,5.14,92.970001,1172.069946,0.684,-333837.0,-175488.0,3270.44,3357.0,40.97
2020-09-18,88700.0,5.16,92.93,1168.650024,0.694,61171.0,162353.0,3338.09,3319.5,41.11
2020-09-21,89100.0,5.42,93.540001,1163.98999,0.671,-10024.0,-111327.0,3316.94,3281.1,39.31
2020-09-22,87200.0,5.45,93.989998,1163.849976,0.664,-764963.0,-95224.0,3274.3,3315.6,39.6
2020-09-23,85600.0,5.47,94.389999,1162.5,0.676,-246841.0,-74645.0,3279.71,3236.9,39.93
2020-09-24,78100.0,5.64,94.349998,1169.72998,0.666,-204117.0,-133981.0,3223.18,3246.6,40.31
2020-09-25,77600.0,5.64,94.58000200000001,1168.5,0.659,90180.0,-91314.0,3219.42,3298.5,40.25
2020-09-28,81000.0,5.52,94.260002,1173.439941,0.663,176292.0,-44143.0,3217.53,3351.6,40.6
2020-09-29,83000.0,5.50,93.889999,1166.410034,0.645,108337.0,40751.0,3224.36,3335.5,39.29
2020-10-05,83800.0,5.18,93.510002,1165.359985,0.762,264369.0,226040.0,3224.36,3408.6,39.22
2020-10-06,83000.0,5.06,93.83000200000001,1156.089966,0.742,3566.0,205833.0,3224.36,3360.9,40.67
2020-10-07,82300.0,5.02,93.629997,1163.890015,0.785,319083.0,-83932.0,3224.36,3419.4,39.95
2020-10-08,83500.0,4.97,93.610001,1156.5,0.765,-604644.0,761291.0,3224.36,3446.8,41.19
2020-10-12,82100.0,4.92,93.07,1142.650024,0.777,111529.0,148472.0,3358.47,3534.2,39.43
2020-10-13,79300.0,4.88,93.529999,1146.400024,0.727,-176655.0,181151.0,3359.75,3511.9,40.2
2020-10-14,80100.0,4.89,93.379997,1147.890015,0.722,-383859.0,-42710.0,3340.78,3488.7,41.04
2020-10-15,78700.0,5.01,93.860001,1146.310059,0.731,-118590.0,-31279.0,3332.18,3483.3,40.96
2020-10-16,78200.0,4.94,93.68,1144.130005,0.744,-223852.0,-152249.0,3336.36,3483.8,40.88
2020-10-19,72900.0,4.91,93.43,1141.180054,0.761,312184.0,3894.0,3312.67,3426.9,40.83
2020-10-20,74300.0,4.90,93.07,1137.0,0.797,244259.0,66511.0,3328.1,3443.1,41.46
2020-10-21,73700.0,4.91,92.610001,1136.0,0.816,188184.0,-21865.0,3325.02,3435.6,40.03
2020-10-22,73700.0,4.88,92.949997,1132.030029,0.848,-68359.0,-52932.0,3312.5,3453.5,40.64
2020-10-23,73700.0,4.87,92.769997,1134.150024,0.841,214716.0,57129.0,3278.0,3465.4,39.85
2020-10-26,70900.0,5.03,93.050003,1127.76001,0.801,167603.0,-155689.0,3251.12,3401.0,38.56
2020-10-27,71500.0,5.06,92.940002,1131.640015,0.778,-258019.0,132645.0,3254.32,3390.7,39.57
2020-10-28,73900.0,5.29,93.410004,1128.22998,0.781,-199498.0,17207.0,3269.24,3271.0,37.39
2020-10-29,74300.0,5.25,93.959999,1134.180054,0.835,-411673.0,-572305.0,3272.73,3310.1,36.17
2020-10-30,73200.0,5.25,94.040001,1129.52002,0.86,-461337.0,-1109048.0,3224.53,3270.0,35.79
2020-11-02,73900.0,5.25,94.050003,1135.609985,0.849,79254.0,7166.0,3225.12,3310.2,36.81
2020-11-03,80400.0,5.07,93.550003,1132.140015,0.882,527086.0,230388.0,3271.07,3369.2,37.66
2020-11-04,81500.0,4.79,93.410004,1130.329956,0.768,481851.0,-210196.0,3277.44,3443.4,39.15
2020-11-05,84700.0,4.59,92.529999,1129.73999,0.776,401596.0,1138541.0,3320.13,3510.4,38.79
2020-11-06,83600.0,4.67,92.230003,1122.630005,0.82,-89499.0,814828.0,3312.16,3509.4,37.14
2020-11-09,85200.0,4.22,92.730003,1121.150024,0.958,421575.0,368875.0,3373.73,3550.5,40.29
2020-11-10,83200.0,4.37,92.75,1118.689941,0.972,-437812.0,184500.0,3360.15,3545.5,41.36
2020-11-11,82100.0,4.37,93.040001,1116.079956,0.958,373874.0,857798.0,3342.2,3572.7,41.45
2020-11-12,82300.0,4.62,92.959999,1111.449951,0.885,-884411.0,510669.0,3338.68,3537.0,41.12
2020-11-13,81800.0,4.63,92.760002,1114.910034,0.893,23478.0,559861.0,3310.1,3585.1,40.13
2020-11-16,81100.0,4.50,92.57,1107.76001,0.906,-317282.0,492951.0,3346.97,3626.9,41.34
2020-11-17,81200.0,4.48,92.41999799999999,1106.089966,0.872,-619928.0,441649.0,3339.9,3609.5,41.43
2020-11-18,83300.0,4.42,92.32,1104.949951,0.882,125188.0,38753.0,3347.3,3567.8,41.82
2020-11-19,83300.0,4.48,92.290001,1105.900024,0.854,-328524.0,148391.0,3363.09,3581.9,41.74
2020-11-20,82900.0,4.49,92.389999,1114.140015,0.829,-205921.0,130783.0,3377.73,3557.5,42.15
2020-11-23,83800.0,4.43,92.510002,1113.829956,0.857,-105113.0,990838.0,3414.49,3577.6,43.06
2020-11-24,84200.0,4.31,92.230003,1113.079956,0.882,-743481.0,747237.0,3402.82,3635.4,44.91
2020-11-25,82500.0,4.33,91.989998,1109.709961,0.878,-362936.0,-86852.0,3362.33,3629.6,45.71
2020-11-26,82400.0,4.33,91.989998,1104.48999,0.878,-522899.0,270667.0,3369.73,3620.8,44.98
2020-11-27,88600.0,4.35,91.989998,1105.560059,0.878,-241218.0,69962.0,3408.31,3638.4,45.53
2020-11-30,89700.0,4.33,91.870003,1104.329956,0.844,170513.0,-2470467.0,3391.76,3621.6,45.34
2020-12-01,88900.0,4.21,91.309998,1108.51001,0.934,276862.0,96633.0,3451.94,3662.4,44.55
2020-12-02,88900.0,4.17,91.120003,1106.280029,0.948,-300113.0,543999.0,3449.38,3669.0,45.28
2020-12-03,88300.0,4.10,90.709999,1099.380005,0.92,-445631.0,249639.0,3442.14,3666.7,45.64
2020-12-04,86600.0,4.03,90.699997,1091.319946,0.969,-581608.0,851123.0,3444.58,3699.1,46.26
2020-12-07,84200.0,4.03,90.790001,1083.780029,0.928,-876261.0,-150510.0,3416.6,3692.0,45.76
2020-12-08,85100.0,4.03,90.970001,1083.680054,0.913,-384271.0,-817804.0,3410.18,3702.3,45.6
2020-12-09,87900.0,4.04,91.089996,1084.859985,0.941,352735.0,92216.0,3371.96,3672.8,45.52
2020-12-10,87200.0,4.08,90.790001,1086.359985,0.908,661776.0,-1591690.0,3373.28,3668.1,46.78
2020-12-11,87500.0,4.13,90.980003,1086.369995,0.893,579323.0,-525498.0,3347.19,3663.5,46.57
2020-12-14,86000.0,4.07,90.709999,1091.579956,0.892,-341808.0,-784509.0,3369.12,3647.5,46.99
2020-12-15,85900.0,4.06,90.470001,1092.060059,0.923,67813.0,-690735.0,3367.23,3694.6,47.62
2020-12-16,88500.0,4.06,90.449997,1088.209961,0.92,423257.0,-55878.0,3366.98,3701.2,47.82
2020-12-17,91600.0,4.05,89.82,1091.650024,0.93,133529.0,-434987.0,3404.87,3722.5,48.36
2020-12-18,91800.0,4.03,90.019997,1092.160034,0.948,-166607.0,-165144.0,3394.9,3709.4,49.1
2020-12-21,93700.0,4.18,90.040001,1098.97998,0.941,277281.0,-158515.0,3420.57,3694.9,47.74
2020-12-22,90000.0,4.12,90.650002,1101.859985,0.918,-317761.0,-237952.0,3356.78,3687.3,47.02
2020-12-23,90900.0,4.07,90.410004,1107.97998,0.955,620026.0,-204913.0,3382.32,3690.0,48.12
2020-12-24,91600.0,4.05,90.410004,1104.800049,0.955,608156.0,156321.0,3363.11,3703.1,48.23
2020-12-28,91700.0,3.89,90.339996,1099.089966,0.933,715484.0,20755.0,3397.29,3735.4,47.62
2020-12-29,93400.0,3.85,90.010002,1095.0,0.935,-1891394.0,-248105.0,3379.04,3727.0,48.0
2020-12-30,94000.0,3.87,89.629997,1092.619995,0.926,155110.0,242792.0,3414.45,3732.0,48.4
2021-01-04,101500.0,3.93,89.879997,1084.72998,0.917,-1283322.0,98903.0,3502.96,3700.6,47.62
2021-01-05,102500.0,3.92,89.440002,1086.619995,0.955,-654194.0,-225364.0,3528.68,3726.9,49.93
2021-01-06,102000.0,3.80,89.529999,1086.449951,1.042,-1594181.0,-471217.0,3550.88,3748.1,50.63
2021-01-07,102000.0,3.78,89.83000200000001,1086.949951,1.071,840049.0,280123.0,3576.2,3803.8,50.83
2021-01-08,106500.0,3.76,90.099998,1093.069946,1.105,-1429683.0,1607595.0,3570.11,3824.7,52.24
2021-01-11,103000.0,3.82,90.540001,1092.819946,1.132,-4186078.0,-730573.0,3531.5,3799.6,52.25
2021-01-12,100500.0,3.85,90.050003,1096.449951,1.138,-1843877.0,-379014.0,3608.34,3801.2,53.21
2021-01-13,99300.0,3.82,90.32,1093.540039,1.088,-384287.0,202683.0,3598.65,3809.8,52.91
2021-01-14,105000.0,3.73,90.239998,1097.109985,1.129,-1527753.0,689798.0,3565.9,3795.5,53.57
2021-01-15,104000.0,3.74,90.779999,1094.900024,1.097,-1536570.0,-778212.0,3566.38,3768.3,52.36
2021-01-18,101000.0,3.73,90.779999,1102.959961,1.097,-601428.0,134088.0,3596.22,3773.1,52.36
2021-01-19,110000.0,3.71,90.5,1103.099976,1.092,544654.0,402524.0,3566.38,3798.9,52.98
2021-01-20,111500.0,3.67,90.470001,1100.98999,1.09,-1227642.0,-248611.0,3583.09,3851.9,53.24
2021-01-21,118500.0,3.65,90.129997,1096.25,1.109,-284900.0,365476.0,3621.26,3853.1,53.13
2021-01-22,121500.0,3.75,90.239998,1099.900024,1.091,-1436250.0,-315237.0,3606.75,3841.5,52.27
2021-01-25,125500.0,3.75,90.389999,1104.640015,1.04,250057.0,311840.0,3624.24,3855.4,52.77
2021-01-26,130000.0,3.74,90.16999799999999,1101.72998,1.04,-2418563.0,-2006214.0,3569.43,3849.6,52.61
2021-01-27,127500.0,3.85,90.650002,1101.0,1.014,-460402.0,-636752.0,3573.34,3750.8,52.85
2021-01-28,123500.0,3.76,90.459999,1107.5,1.057,-467996.0,-1561209.0,3505.18,3787.4,52.34
2021-01-29,121000.0,3.79,90.58000200000001,1112.290039,1.093,-330479.0,-1427358.0,3483.07,3714.2,52.2
2021-02-01,124500.0,3.83,91.019997,1117.430054,1.077,804960.0,107033.0,3505.28,3773.9,53.55
2021-02-02,135000.0,3.75,91.199997,1116.880005,1.105,35062.0,188089.0,3533.68,3826.3,54.76
2021-02-03,136500.0,3.68,91.120003,1113.609985,1.131,-586021.0,425910.0,3517.31,3830.2,55.69
2021-02-04,132000.0,3.64,91.529999,1113.150024,1.139,-1925699.0,-658093.0,3501.86,3871.7,56.23
2021-02-05,130500.0,3.58,91.040001,1119.130005,1.17,248753.0,190139.0,3496.33,3886.8,56.85
2021-02-08,125500.0,3.54,90.93,1116.849976,1.16,175595.0,-361448.0,3532.45,3915.6,57.97
2021-02-09,124000.0,3.51,90.440002,1116.329956,1.157,86574.0,-227944.0,3603.49,3911.2,58.36
2021-02-10,131000.0,3.51,90.370003,1110.0,1.133,-919511.0,754478.0,3655.09,3909.9,58.68
2021-02-15,136500.0,3.47,90.370003,1103.369995,1.133,-407649.0,739779.0,3655.09,3947.4,60.09
2021-02-16,136500.0,3.41,90.510002,1102.23999,1.299,-795080.0,253688.0,3655.09,3932.6,60.05
2021-02-17,138000.0,3.44,90.949997,1106.459961,1.301,-1274812.0,-600439.0,3655.09,3931.3,61.14
2021-02-18,138000.0,3.46,90.589996,1104.550049,1.287,-676718.0,-887262.0,3675.36,3914.0,60.52
2021-02-19,137500.0,3.41,90.360001,1106.219971,1.345,-28789.0,-318348.0,3696.17,3906.7,59.24
2021-02-22,132000.0,3.44,90.010002,1103.939941,1.37,-580611.0,-324001.0,3642.44,3876.5,61.49
2021-02-23,127000.0,3.47,90.16999799999999,1110.670044,1.362,349651.0,-308566.0,3636.36,3881.4,61.67
2021-02-24,120500.0,3.42,90.18,1109.310059,1.389,-217408.0,682088.0,3564.08,3925.4,63.22
2021-02-25,121000.0,3.42,90.129997,1107.209961,1.518,956462.0,967521.0,3585.05,3829.3,63.53
2021-02-26,117500.0,3.52,90.93,1119.130005,1.46,-1007454.0,-2766536.0,3509.08,3811.1,61.5
2021-03-02,116500.0,3.53,90.790001,1101.829956,1.415,470690.0,234021.0,3508.59,3870.3,59.75
2021-03-03,120500.0,3.51,90.949997,1124.329956,1.47,715992.0,-35479.0,3576.9,3819.7,61.28
2021-03-04,118000.0,3.54,91.629997,1129.5,1.55,-1325907.0,-956392.0,3503.49,3768.5,63.83
2021-03-05,114000.0,3.60,91.980003,1133.349976,1.554,-737849.0,-400733.0,3501.99,3841.9,66.09
2021-03-08,114000.0,3.57,92.309998,1127.48999,1.596,-454194.0,-153182.0,3421.41,3821.4,65.05
2021-03-09,114000.0,3.62,91.959999,1140.22998,1.546,384770.0,-559923.0,3359.29,3875.4,64.01
2021-03-10,114000.0,3.63,91.790001,1134.910034,1.52,-904755.0,484436.0,3357.74,3898.8,64.44
2021-03-11,114000.0,3.52,91.41999799999999,1136.01001,1.527,-568742.0,1677993.0,3436.83,3939.3,66.02
2021-03-12,114000.0,3.55,91.68,1129.640015,1.635,177291.0,415682.0,3453.08,3943.3,65.61
2021-03-15,114000.0,3.55,91.83000200000001,1134.5,1.607,-302543.0,-200684.0,3419.95,3968.9,65.39
2021-03-16,114000.0,3.55,91.870003,1131.390015,1.621,193432.0,32408.0,3446.73,3962.7,64.8
2021-03-17,114000.0,3.65,91.400002,1129.839966,1.641,-749889.0,-265257.0,3445.55,3974.1,64.6
2021-03-18,114000.0,3.66,91.849998,1121.130005,1.73,-80839.0,676959.0,3463.07,3915.5,60.0
2021-03-19,114000.0,3.67,91.91999799999999,1126.109985,1.732,-1030385.0,-597645.0,3404.66,3913.1,61.42
2021-03-22,114000.0,3.58,91.800003,1127.47998,1.684,-24931.0,-549121.0,3443.44,3940.6,61.55
2021-03-23,107000.0,3.57,92.339996,1125.119995,1.638,-633953.0,-477827.0,3411.51,3910.5,57.76
2021-03-24,112500.0,3.51,92.529999,1133.199951,1.614,-664811.0,-279836.0,3367.06,3889.1,61.18
2021-03-25,121000.0,3.53,92.879997,1134.47998,1.614,-94741.0,-81429.0,3363.59,3909.5,58.56
2021-03-26,122000.0,3.48,92.769997,1134.209961,1.66,175381.0,296616.0,3418.33,3974.5,60.97
2021-03-29,122500.0,3.43,92.940002,1127.959961,1.721,-715304.0,65008.0,3435.3,3971.1,61.56
2021-03-30,129000.0,3.44,93.300003,1131.650024,1.726,228362.0,318692.0,3456.68,3958.6,60.55
2021-03-31,128500.0,3.36,93.230003,1132.319946,1.746,-465140.0,-222679.0,3441.91,3972.9,59.16
2021-04-01,133500.0,3.33,92.93,1127.199951,1.679,-121483.0,576860.0,3466.33,4019.9,61.45
2021-04-02,133500.0,3.33,92.93,1128.060059,1.679,315619.0,589705.0,3484.39,4067.8,61.45
2021-04-05,134000.0,3.25,92.599998,1128.790039,1.72,-382694.0,162014.0,3484.39,4077.9,58.65
2021-04-06,131000.0,3.25,92.339996,1124.109985,1.656,-583703.0,580291.0,3482.97,4073.9,59.33
2021-04-07,133500.0,3.22,92.459999,1117.5,1.653,-317500.0,318720.0,3479.63,4079.9,59.77
2021-04-08,133500.0,3.21,92.059998,1117.859985,1.632,-433596.0,118921.0,3482.55,4097.2,59.6
2021-04-09,136500.0,3.24,92.160004,1115.839966,1.666,-677213.0,-121542.0,3450.68,4128.8,59.32
2021-04-12,144000.0,3.24,92.139999,1122.060059,1.675,-372666.0,-344037.0,3412.95,4128.0,59.7
2021-04-13,145000.0,3.32,91.849998,1124.449951,1.623,18371.0,423483.0,3396.47,4141.6,60.18
2021-04-14,149000.0,3.25,91.690002,1120.689941,1.638,57011.0,183944.0,3416.72,4124.7,63.15
2021-04-15,147000.0,3.25,91.66999799999999,1116.109985,1.53,-604157.0,337119.0,3398.99,4170.4,63.46
2021-04-16,148500.0,3.22,91.559998,1115.670044,1.573,-532152.0,357371.0,3426.62,4185.5,63.13
2021-04-19,144000.0,3.25,91.07,1115.650024,1.601,-135506.0,-332311.0,3477.55,4163.3,63.38
2021-04-20,143000.0,3.35,91.239998,1114.469971,1.562,48477.0,302908.0,3472.94,4134.9,62.44
2021-04-21,142000.0,3.34,91.160004,1116.109985,1.564,-1267839.0,-1520276.0,3472.93,4173.4,61.35
2021-04-22,145500.0,3.34,91.33000200000001,1115.660034,1.554,-166023.0,-176156.0,3465.11,4135.0,61.43
2021-04-23,146000.0,3.29,90.860001,1118.589966,1.567,-217556.0,-45992.0,3474.17,4180.2,62.14
2021-04-26,142500.0,3.26,90.809998,1114.130005,1.57,26166.0,399549.0,3441.17,4187.6,61.91
2021-04-27,141000.0,3.24,90.910004,1109.22998,1.622,-18980.0,-247785.0,3442.61,4186.7,62.94
2021-04-28,135500.0,3.26,90.610001,1112.150024,1.62,-531009.0,-593518.0,3457.07,4183.2,63.86
2021-04-29,142000.0,3.24,90.610001,1108.660034,1.64,350.0,-3771.0,3474.9,4211.5,65.01
2021-04-30,135000.0,3.28,91.279999,1106.630005,1.631,-182220.0,-575488.0,3446.86,4181.2,63.58
2021-05-03,132000.0,3.27,90.949997,1116.76001,1.607,-199278.0,-410170.0,3446.86,4192.7,64.49
2021-05-04,136000.0,3.32,91.290001,1120.400024,1.592,228696.0,-126854.0,3446.86,4164.7,65.69
2021-05-06,138000.0,3.30,90.949997,1123.98999,1.561,181000.0,-111335.0,3441.28,4201.6,64.71
2021-05-07,142500.0,3.27,90.230003,1119.390015,1.577,345692.0,-205869.0,3418.87,4232.6,64.9
2021-05-10,143000.0,3.26,90.209999,1111.969971,1.602,842365.0,240020.0,3427.99,4188.4,64.92
2021-05-11,140000.0,3.36,90.139999,1115.540039,1.624,-1433527.0,-1950698.0,3441.85,4152.1,65.28
2021-05-12,136500.0,3.34,90.709999,1118.22998,1.695,-282097.0,-2670602.0,3462.75,4063.0,66.08
2021-05-13,128500.0,3.37,90.75,1131.599976,1.668,935.0,-1451705.0,3429.54,4112.5,63.82
2021-05-14,129000.0,3.35,90.32,1125.699951,1.635,102607.0,-451913.0,3490.38,4173.9,65.37
2021-05-17,128000.0,3.35,90.220001,1125.530029,1.64,-154915.0,-577389.0,3517.62,4163.3,66.27
2021-05-18,129000.0,3.35,89.75,1135.51001,1.642,1045009.0,-381521.0,3529.01,4127.8,65.49
2021-05-20,130500.0,3.42,89.809998,1130.369995,1.634,-337568.0,-481250.0,3506.94,4159.1,62.05
2021-05-21,131000.0,3.37,90.019997,1127.050049,1.632,42239.0,-120566.0,3486.56,4155.9,63.58
2021-05-24,130000.0,3.37,89.83000200000001,1126.790039,1.608,30723.0,-250656.0,3497.28,4197.0,66.05
2021-05-25,131500.0,3.34,89.639999,1122.189941,1.564,976769.0,75909.0,3581.34,4188.1,66.07
2021-05-26,134000.0,3.35,90.040001,1121.380005,1.574,232389.0,8046.0,3593.36,4196.0,66.21
2021-05-27,132500.0,3.30,89.970001,1115.52002,1.61,237779.0,-240081.0,3608.85,4200.9,66.85
2021-05-28,130000.0,3.29,90.029999,1117.300049,1.581,745907.0,144775.0,3600.78,4204.1,66.32
2021-05-31,127500.0,3.34,90.029999,1112.849976,1.581,-765860.0,504230.0,3615.48,4200.6,66.96
2021-06-01,133000.0,3.33,89.83000200000001,1106.97998,1.615,550302.0,-24672.0,3624.71,4202.0,67.72
2021-06-02,133500.0,3.31,89.900002,1107.209961,1.591,-367600.0,35419.0,3597.14,4208.1,68.83
2021-06-03,134000.0,3.28,90.5,1109.880005,1.625,357867.0,249366.0,3584.21,4192.9,68.81
2021-06-04,134000.0,3.28,90.139999,1115.439941,1.56,-557923.0,183732.0,3591.84,4229.9,69.62
2021-06-07,134500.0,3.27,89.949997,1109.680054,1.569,120238.0,-206709.0,3599.54,4226.5,69.23
2021-06-08,132500.0,3.26,90.08000200000001,1109.319946,1.528,234610.0,-225223.0,3580.11,4227.3,70.05
2021-06-09,132000.0,3.22,90.120003,1116.890015,1.489,-519607.0,-301102.0,3591.4,4219.5,69.96
2021-06-10,130500.0,3.23,90.08000200000001,1116.410034,1.459,-1083663.0,697463.0,3610.86,4239.2,70.29
2021-06-11,140000.0,3.21,90.559998,1111.26001,1.462,332881.0,182141.0,3589.75,4247.4,70.91
2021-06-14,140500.0,3.17,90.519997,1115.550049,1.501,-326986.0,-9279.0,3589.75,4255.1,70.88
2021-06-15,140500.0,3.17,90.540001,1116.319946,1.499,-62464.0,-126991.0,3556.56,4246.6,72.12
2021-06-16,138000.0,3.12,91.129997,1116.030029,1.569,-338017.0,514965.0,3518.33,4223.7,72.15
2021-06-17,145000.0,3.15,91.889999,1131.949951,1.511,-674275.0,-304304.0,3525.6,4221.9,71.04
2021-06-18,145500.0,3.18,92.230003,1133.540039,1.45,-449228.0,-372819.0,3525.1,4166.5,71.64
2021-06-21,144500.0,3.14,91.860001,1134.25,1.484,-1111891.0,-887747.0,3529.18,4224.8,73.66
2021-06-22,143000.0,3.15,91.730003,1130.339966,1.472,46998.0,385127.0,3557.41,4246.4,73.06
2021-06-23,153500.0,3.13,91.800003,1132.51001,1.487,-12782.0,-43886.0,3566.22,4241.8,73.08
2021-06-24,151500.0,3.08,91.82,1132.609985,1.487,50484.0,-99306.0,3566.65,4266.5,73.3
2021-06-25,155000.0,3.04,91.809998,1130.800049,1.536,540879.0,258509.0,3607.56,4280.7,74.05
2021-06-28,154500.0,3.05,91.879997,1125.339966,1.478,-334709.0,-73598.0,3606.37,4290.6,72.91
2021-06-29,158500.0,3.03,92.050003,1129.040039,1.48,-866792.0,48634.0,3573.18,4291.8,72.98
2021-06-30,158500.0,3.04,92.440002,1130.51001,1.443,-22823.0,22391.0,3591.2,4297.5,73.47
2021-07-01,156000.0,3.02,92.599998,1129.599976,1.48,-832729.0,-433195.0,3588.78,4319.9,75.23
2021-07-02,155000.0,3.04,92.230003,1132.410034,1.431,-256057.0,-128848.0,3518.76,4352.3,75.16
2021-07-05,154500.0,3.03,92.230003,1129.77002,1.431,297806.0,7548.0,3534.32,4346.4,76.25
2021-07-06,154500.0,3.05,92.550003,1129.439941,1.37,29736.0,241360.0,3530.26,4343.5,73.37
2021-07-07,160500.0,3.05,92.639999,1135.47998,1.321,-874734.0,-299873.0,3553.72,4358.1,72.2
2021-07-08,158000.0,3.14,92.360001,1140.52002,1.288,-705270.0,-519556.0,3525.5,4320.8,72.94
2021-07-09,160000.0,3.07,92.129997,1146.280029,1.356,-432752.0,-1323741.0,3524.09,4369.5,74.56
2021-07-12,159500.0,3.05,92.230003,1144.310059,1.363,235375.0,10113.0,3547.84,4384.6,74.1
2021-07-13,161000.0,3.04,92.75,1141.099976,1.415,236354.0,337113.0,3566.52,4369.2,75.25
2021-07-14,159500.0,3.10,92.410004,1148.699951,1.356,-379292.0,-280616.0,3528.5,4374.3,73.13
2021-07-15,167500.0,3.14,92.620003,1143.410034,1.297,157205.0,126737.0,3564.59,4360.0,71.65
2021-07-16,168000.0,3.18,92.690002,1140.119995,1.3,-597253.0,-94583.0,3539.3,4327.2,71.81
2021-07-19,166500.0,3.44,92.889999,1141.5,1.181,-564960.0,-402707.0,3539.12,4270.3,66.42
2021-07-20,161500.0,3.38,92.970001,1150.069946,1.209,51953.0,-188329.0,3536.79,4332.8,67.42
2021-07-21,158000.0,3.24,92.75,1147.47998,1.28,-336101.0,-491236.0,3562.66,4362.4,70.3
2021-07-22,158000.0,3.24,92.82,1148.689941,1.265,857883.0,89836.0,3574.73,4377.5,71.91
2021-07-23,159500.0,3.22,92.910004,1149.910034,1.286,6189.0,99592.0,3550.4,4406.9,72.07
2021-07-26,161000.0,3.21,92.650002,1151.119995,1.276,-427297.0,-394655.0,3467.44,4419.6,71.91
2021-07-27,164000.0,3.27,92.43,1151.76001,1.234,198652.0,26691.0,3381.18,4399.9,71.65
2021-07-28,159500.0,3.26,92.32,1153.560059,1.261,218148.0,-430020.0,3361.59,4401.7,72.39
2021-07-29,161500.0,3.23,91.860001,1149.410034,1.269,252743.0,-215475.0,3411.72,4394.1,73.62
2021-07-30,161500.0,3.26,92.16999799999999,1142.119995,1.239,-630005.0,-772614.0,3397.36,4402.1,73.95
2021-08-02,160000.0,3.36,92.050003,1150.930054,1.174,607394.0,-76118.0,3464.29,4394.0,71.26
2021-08-03,159500.0,3.42,92.08000200000001,1149.560059,1.176,-133257.0,653398.0,3447.99,4415.8,70.56
2021-08-04,162000.0,3.42,92.269997,1148.579956,1.184,871268.0,911349.0,3477.22,4405.1,68.15
2021-08-05,163500.0,3.37,92.239998,1144.060059,1.217,104502.0,96670.0,3466.55,4423.9,69.09
2021-08-06,161000.0,3.32,92.800003,1143.119995,1.29,-250285.0,53585.0,3458.23,4437.5,68.28
2021-08-09,166500.0,3.34,92.949997,1144.920044,1.317,-884106.0,-221485.0,3494.63,4432.3,66.48
2021-08-10,163500.0,3.32,93.059998,1145.890015,1.342,-398894.0,-655269.0,3529.93,4434.3,68.29
2021-08-11,160000.0,3.37,92.910004,1152.47998,1.329,-170208.0,-1650906.0,3532.62,4445.0,69.25
2021-08-12,164000.0,3.34,93.040001,1152.849976,1.367,68386.0,-1919378.0,3524.74,4458.1,69.09
2021-08-13,163500.0,3.36,92.519997,1162.060059,1.297,-224753.0,-2667500.0,3516.3,4465.8,68.44
2021-08-17,153500.0,3.37,93.129997,1164.5,1.258,-282568.0,-449943.0,3446.98,4437.9,66.59
2021-08-18,160000.0,3.35,93.139999,1176.449951,1.273,394446.0,-306721.0,3485.29,4396.2,65.46
2021-08-19,163500.0,3.42,93.57,1169.680054,1.242,-408465.0,-258819.0,3465.55,4398.6,63.69
2021-08-20,172000.0,3.37,93.5,1175.390015,1.26,-39616.0,-253739.0,3427.33,4442.1,62.32
2021-08-23,157500.0,3.34,92.959999,1174.23999,1.255,618006.0,-40800.0,3477.13,4487.2,65.64
2021-08-24,149500.0,3.26,92.889999,1167.609985,1.29,204188.0,186418.0,3514.47,4485.7,67.54
2021-08-25,152500.0,3.22,92.83000200000001,1163.469971,1.342,349375.0,127024.0,3540.38,4496.1,68.36
2021-08-26,152500.0,3.20,93.059998,1163.329956,1.342,-173060.0,-341719.0,3501.66,4469.7,67.42
2021-08-27,151000.0,3.17,92.690002,1170.0,1.312,684660.0,-354042.0,3522.16,4510.7,68.74
2021-08-30,147500.0,3.16,92.650002,1161.329956,1.285,221792.0,-225741.0,3528.15,4529.8,69.21
2021-08-31,159500.0,3.21,92.629997,1165.51001,1.304,-175714.0,1094783.0,3543.94,4530.3,68.5
2021-09-01,156000.0,3.19,92.449997,1158.410034,1.302,-144158.0,63666.0,3567.1,4525.2,68.59
2021-09-02,144500.0,3.16,92.230003,1155.280029,1.294,-1562562.0,566160.0,3597.04,4536.0,69.99
2021-09-03,150500.0,3.14,92.040001,1157.130005,1.322,-141066.0,543305.0,3581.73,4535.0,69.29
2021-09-06,151000.0,3.13,92.040001,1154.75,1.322,29992.0,83025.0,3621.86,4540.7,68.8
2021-09-07,154500.0,3.16,92.519997,1155.540039,1.37,-127270.0,-236339.0,3676.59,4515.8,68.35
2021-09-08,157500.0,3.16,92.650002,1161.0,1.334,-226533.0,-199976.0,3675.19,4508.3,69.3
